pc1,pc2,cluster
0.8360009265608184,0.628406410938878,5
0.2701722423496389,0.17569967641166379,6
0.4140744738816391,-1.2536808724142041,0
0.33184105852235357,-1.3084143672219994,2
1.335567564946589,-0.38086323805509137,5
1.7488186859718706,-0.09697244440841613,5
0.7528708650148066,0.5383247992927785,2
0.48926420942932525,0.3112011013012311,5
0.273037198897084,0.24292570676366826,5
0.5518648676457729,-1.016420165130646,0
1.2194845387094688,-0.5946732702458379,5
0.6999233363885382,0.689285481173913,5
0.2978088712527257,-1.3139645744485533,0
-0.554615016319659,-0.47317052940690174,4
0.666020468641712,-1.0081058815993003,2
1.4475050693597995,-0.43213448296404644,5
0.666020468641712,-1.0081058815993003,2
-0.19349405020448507,-0.31004805094024884,2
1.0416452282333373,0.6619260580545899,5
0.4398965875773272,0.2216140535605045,2
0.3314519660817028,-1.0597475048131426,0
0.7528708650148066,0.5383247992927785,2
0.7557274164602379,0.5623009890242371,2
0.12240094291835846,0.08010198071975345,4
0.029073284642558428,-0.10871395322800834,2
1.3429588448454084,0.9970880966102201,5
0.9773457000881719,-0.5831988260513421,5
0.5963197350850792,0.48431891648044273,5
-0.16245619553760826,-0.3386367401134055,2
1.329401534434054,-0.37671933300801985,5
0.6302767115192976,0.48236074687589975,5
0.8187952737819353,0.5337972230049687,5
0.6913206950189066,0.5313762692234468,2
0.8696449878617059,-0.7655190150016965,5
0.7289454009050645,0.45528859575966624,5
0.28468945462047857,0.1812245733197661,6
1.5588345250277558,-0.2599548323909685,5
1.7488186859718706,-0.09697244440841613,5
1.1422742279851643,-0.47215905944832903,5
0.6760320834761008,-0.9183608646069724,5
0.4515572484027356,0.20316276073714817,2
0.39174989889963274,0.3752023208261256,6
0.37161864555726765,-1.1231545839490054,0
0.47142417623918453,-1.2701584938502506,2
1.4475050693597995,-0.43213448296404644,5
1.2194845387094688,-0.5946732702458379,5
0.927810704696394,0.695543111077335,5
0.5198634079938703,-1.1709112301279403,2
0.38150169801759515,0.34787932698474167,6
0.6913206950189066,0.5313762692234468,2
1.3429588448454084,0.9970880966102201,5
0.39174989889963274,0.3752023208261256,6
0.6261425743056092,-0.9437606874996604,5
0.745820964593437,0.5546429146012825,2
0.8052379633705808,-0.8400102066132712,5
1.3429588448454084,0.9970880966102201,5
0.622906474252387,-1.000575322507753,2
1.4475050693597995,-0.43213448296404644,5
1.4110140188896352,-0.3647504833604407,5
-0.0525391998130228,-0.12068280287558747,2
0.3965939296261167,0.14871524637719263,5
1.1587307061412686,-0.5557357417258577,2
1.4554490122323476,-0.3051333469289689,5
1.0533881441991775,0.8276007792590973,5
-0.11771732052632011,-1.5958197595986947,0
1.028087917821983,-0.7118813715636502,5
0.35525884842946864,0.4425863204297312,6
0.5090840970130559,-1.1535061971619964,0
0.6222280766955209,0.3821791694549859,5
0.062018639535757036,-1.4601603654575261,0
0.24924142912637934,-1.3154086191222063,0
0.8768024419553904,0.7574022137728383,5
1.1085155954647734,0.17221851013731587,5
0.9819564604922107,-0.5853320035661945,5
1.0877587975489897,0.9301408032686626,5
-0.16259509322604349,-0.1356457157709696,4
0.7528708650148066,0.5383247992927785,2
0.48696277590005965,-1.004772482193886,5
1.1470700453158604,-0.5372844489025014,2
0.4962961234140236,-1.054020258748141,5
0.967334085253783,-0.6729438430436699,2
1.329401534434054,-0.37671933300801985,5
0.8409606113730933,-0.8073210980039592,5
0.9687465451971539,-0.71871812970841,2
1.0822878045735642,-0.7038542794135888,5
0.5396055688955846,0.5761125370560475,6
1.7488186859718706,-0.09697244440841613,5
0.5447172622009246,-1.0975352425764118,2
0.9480929680540254,0.020525095260861728,2
0.6795777790530664,0.3657015480189397,2
0.5797722483711495,0.5127054579201847,6
1.4475050693597995,-0.43213448296404644,5
0.5860030712325496,0.5163866118753963,6
1.1866187452021812,-0.5598197173129067,5
0.26016062751525004,0.08595465941933607,2
0.8209260390590335,-0.8235137806778824,2
1.3429588448454084,0.9970880966102201,5
0.967334085253783,-0.6729438430436699,2
1.4227569348554756,-0.19907576215593348,5
1.4164672146929227,-0.40354579379088973,5
1.018754570308019,-0.662633595009395,5
1.1177948656405088,0.8585254990598873,5
1.3064677943752445,1.0644720962138257,5
0.15607030275112901,0.04128988483435421,4
0.967334085253783,-0.6729438430436699,2
0.4205193937358588,0.23175144991030489,2
-0.3937307107611966,-0.3914996473315778,4
1.1529746839012935,0.8341057086276679,5
1.523654706766971,-0.23553504195874908,5
1.7488186859718706,-0.09697244440841613,5
0.6760320834761008,-0.9183608646069724,5
1.0416452282333373,0.6619260580545899,5
1.7488186859718706,-0.09697244440841613,5
1.3191533335520165,-0.40404232684940367,5
0.7364143868587023,0.6219014815703071,5
0.8202608724634123,0.6453431348584521,5
0.8574170895291976,-0.890897780281488,2
0.6477770503728523,-0.8856404891888935,5
1.5137482549001702,-0.2431931163817037,5
-0.37026829585354293,-0.3396443127805856,4
-0.18489140883485344,-0.15213883898978284,4
1.227428481582017,-0.46767213421076037,5
0.4351007702466313,0.28673944301467696,5
1.124249848019154,0.8627568036650569,5
1.1305313120193243,-0.6378337806528362,5
0.46343032990673627,-1.0191667058152099,5
0.8099079796301464,0.6448396996312323,5
0.8044695609029292,-0.7399370984003536,5
0.6659664234587087,-0.8800159739205436,5
1.113325659240441,-0.7324429685867454,5
0.5714858589617099,0.5108617149672939,6
1.028087917821983,-0.7118813715636502,5
1.4554490122323476,-0.3051333469289689,5
1.1422742279851643,-0.47215905944832903,5
1.2327727739113608,-0.36205815013848575,5
1.269263824381525,-0.4294421497420915,5
1.4110140188896352,-0.3647504833604407,5
1.269263824381525,-0.4294421497420915,5
0.13675126173944013,-0.01318717558301706,4
0.7873615391440572,-0.7461812140338945,5
0.39174989889963274,0.3752023208261256,6
0.7364143868587023,0.6219014815703071,5
0.666020468641712,-1.0081058815993003,2
0.7863038960291939,0.6473013044629953,5
0.49755059883876485,0.31304484425412177,5
1.5301096891456158,-0.23130373735357934,5
1.4110140188896352,-0.3647504833604407,5
0.7153880904937101,-0.9185188338585738,5
0.7630011260260101,-0.8629927574178883,2
0.5760966193657487,0.5087285374524416,6
0.4276317842929934,0.12012655720403599,5
0.8574170895291976,-0.890897780281488,2
0.524983193657157,0.488500697578572,2
1.2078238778840602,-0.5762219774224816,5
0.5963197350850792,0.48431891648044273,5
0.9235416933075918,0.7173412080106166,5
0.9773457000881719,-0.5831988260513421,5
0.3176230459575773,-0.43769772331216333,5
0.7863038960291939,0.6473013044629953,5
0.33184105852235357,-1.3084143672219994,2
0.059398427620684924,0.06862897144365206,6
1.2246551149083975,-0.5602633180136675,5
1.7488186859718706,-0.09697244440841613,5
1.0361365526457595,-0.6116997941427365,5
1.4475050693597995,-0.43213448296404644,5
0.8037757705386298,-0.7230021252395822,5
1.2157678207566085,-0.4492208413874041,5
0.14536242512278966,-1.3722618115977676,2
0.4515572484027356,0.20316276073714817,2
1.5255517258907039,-0.2178808500725391,5
0.8202608724634123,0.6453431348584521,5
1.0667866028995052,0.9203846017553906,5
0.28565838532678056,-0.4777594217614215,6
-0.11771732052632011,-1.5958197595986947,0
0.4351007702466313,0.28673944301467696,5
1.2131359318051407,-0.43700303504236915,5
0.5700343095155401,0.45645748875599185,5
0.2202827331791473,0.15029985351897596,6
1.5174238839055707,-0.2392161959139607,5
1.5207981553215395,-0.2595112316902076,5
1.4475050693597995,-0.43213448296404644,5
-0.3283550586135632,-1.0195589226119752,4
0.6467793514419545,-0.31463694329476855,2
0.4351007702466313,0.28673944301467696,5
-0.24374312783179675,-0.2602682033522037,6
0.6065679359671168,0.5116419103218265,5
0.9235416933075918,0.7173412080106166,5
0.801878751414897,-0.7406563171257922,5
0.8174501797347399,-0.1356205345769307,5
1.028087917821983,-0.7118813715636502,5
0.4186914548954481,0.23801631367007953,2
0.4515572484027356,0.20316276073714817,2
0.9918629123590116,-0.5776739291432398,5
0.012129130365265417,-1.485560188350214,0
0.016263267578953744,-0.05943875397465402,4
0.2202827331791473,0.15029985351897596,6
0.9808913956651374,0.7008635865745702,2
1.7488186859718706,-0.09697244440841613,5
1.1615872575867001,-0.5317595519943991,2
0.2701722423496389,0.17569967641166379,6
1.0784472637249134,0.9019333089320344,5
0.5657432555161233,0.39931860104168476,2
0.45870485384758375,0.284277838182914,5
0.51023640407881,0.3209573028145031,5
1.7488186859718706,-0.09697244440841613,5
1.4554490122323476,-0.3051333469289689,5
1.0360318606945313,-0.5848802355285726,5
0.997186139796817,3.8859564237839206e-05,5
1.4475050693597995,-0.43213448296404644,5
1.0416452282333373,0.6619260580545899,5
1.4475050693597995,-0.43213448296404644,5
0.666020468641712,-1.0081058815993003,2
0.01615857562772538,-0.03261919536049017,4
0.21236579092197697,-1.4041085919588852,2
-0.11050983307427242,-0.14696982659975724,2
0.2919631641862508,-1.2440691731223594,5
0.967334085253783,-0.6729438430436699,2
0.666020468641712,-1.0081058815993003,2
0.7163798145446425,0.6057087988963842,2
1.7488186859718706,-0.09697244440841613,5
1.4475050693597995,-0.43213448296404644,5
1.0971805361453686,-0.5626842717951893,2
0.8574170895291976,-0.890897780281488,2
-0.3903438668952579,-0.38846084182761204,2
0.8334916254194554,-0.9739339838146003,5
0.4140744738816391,-1.2536808724142041,0
0.6806428438801396,-0.920494042121825,5
1.2203785811606473,-0.45135401890225646,5
0.8334916254194554,-0.9739339838146003,5
0.9157990165708855,-0.5677574478272756,5
-0.3293239893198653,-0.36057492753078757,4
-0.20054395062585462,-0.2937299356317449,2
0.5700768854969527,0.5790259099254323,5
0.7976097400260947,-0.7188582201925107,5
0.29535000805218947,-1.2410303676183936,2
-0.5600682121229463,-0.4343752189764527,4
1.5381809478846271,0.4792883925783034,5
-0.11771732052632011,-1.5958197595986947,0
1.4475050693597995,-0.43213448296404644,5
1.523654706766971,-0.23553504195874908,5
0.3979159294121678,0.3710584157790541,6
1.7488186859718706,-0.09697244440841613,5
1.1214433182434045,-0.5342378007115638,5
1.3502601863214354,-0.32581295484046047,2
1.1579343687135686,-0.6016218003151694,5
0.8334916254194554,-0.9739339838146003,5
1.0051541777631732,0.7293100576581956,5
1.7488186859718706,-0.09697244440841613,5
1.0416452282333373,0.6619260580545899,5
1.3064677943752445,1.0644720962138257,5
0.7976097400260947,-0.7188582201925107,5
-0.048521024792577805,-0.7780679073841205,6
0.6222280766955209,0.3821791694549859,5
1.3867512367915995,-0.3931969544440662,2
0.8645646949740458,-0.8097827028357222,5
-0.14875517519319692,-1.5672310704255379,0
0.7749943514103683,-0.005094246111732079,5
0.9960432113392524,0.1350264973391806,5
0.6303228732858502,-0.2310602610172398,5
1.3429588448454084,0.9970880966102201,5
0.8932166733499629,0.7805813025671507,5
1.168042239965345,-0.5275282473892294,2
0.967334085253783,-0.6729438430436699,2
0.6331546751344246,-0.9732523286663689,2
0.8209260390590335,-0.8235137806778824,2
0.9773457000881719,-0.5831988260513421,5
1.1541353956202767,-0.6402953854845992,5
0.9773457000881719,-0.5831988260513421,5
1.4164672146929227,-0.40354579379088973,5
1.2261207135898744,-0.44871740616018424,5
0.15941826229570857,-1.2531479100777507,0
1.2261207135898744,-0.44871740616018424,5
-0.1542083709964842,-1.528435759995089,0
0.9773457000881719,-0.5831988260513421,5
1.1529746839012935,0.8341057086276679,5
1.7488186859718706,-0.09697244440841613,5
1.7488186859718706,-0.09697244440841613,5
0.8409606113730933,-0.8073210980039592,5
0.4351007702466313,0.28673944301467696,5
0.4962961234140236,-1.054020258748141,5
0.03276590750161057,-0.8564364441453224,2
0.9773457000881719,-0.5831988260513421,5
0.5464302259145876,0.4589190935877548,5
1.4592479853256395,-0.2664597617595392,5
0.6065679359671168,0.5116419103218265,5
-0.13241367216384037,-0.08808855277912564,6
0.8574170895291976,-0.890897780281488,2
-0.5600682121229463,-0.4343752189764527,4
1.7488186859718706,-0.09697244440841613,5
1.7488186859718706,-0.09697244440841613,5
0.8574170895291976,-0.890897780281488,2
-0.5235771616527822,-0.5017592185800585,4
-0.11771732052632011,-1.5958197595986947,0
0.8574170895291976,-0.890897780281488,2
1.7123276355017063,-0.029588444804810418,5
1.4475050693597995,-0.43213448296404644,5
1.1587307061412686,-0.5557357417258577,2
1.3429588448454084,0.9970880966102201,5
0.967334085253783,-0.6729438430436699,2
1.1348052420315267,-0.63877194525897,5
0.5714858589617099,0.5108617149672939,6
0.09043628228756173,0.040040282270495345,6
1.0533881441991775,0.8276007792590973,5
0.8574170895291976,-0.890897780281488,2
1.7488186859718706,-0.09697244440841613,5
0.4351007702466313,0.28673944301467696,5
0.9235416933075918,0.7173412080106166,5
0.021079438310110166,0.14227783480703232,6
1.1422742279851643,-0.47215905944832903,5
0.8409606113730933,-0.8073210980039592,5
0.8574170895291976,-0.890897780281488,2
0.06673320541642985,0.007938343460245648,4
1.3429588448454084,0.9970880966102201,5
0.8099227567062165,-0.7787324088308026,5
0.6054710947691246,-1.1364727710963918,5
0.4401878586239545,0.3461979175075113,5
0.8409606113730933,-0.8073210980039592,5
0.6261425743056092,-0.9437606874996604,5
-0.14875517519319692,-1.5672310704255379,0
1.2194845387094688,-0.5946732702458379,5
0.8951240505557873,-0.7828594397174051,5
0.5714858589617099,0.5108617149672939,6
0.12240094291835846,0.08010198071975345,4
0.05394523181739763,0.10742428187410104,6
-0.11771732052632011,-1.5958197595986947,0
0.45870485384758375,0.284277838182914,5
0.23730644884235144,0.21055322934459503,6
1.3194719510583728,0.34495709963314025,5
0.22912277284837326,0.11454334859249284,2
1.0416452282333373,0.6619260580545899,5
0.7576244355839707,0.579955180910447,2
0.22694716743274948,-1.3491205988545132,0
-0.3748790562575818,-0.3375111352657333,4
0.36282486800622715,-1.2089131487163995,5
1.0854376201795286,-0.7283589929996965,2
0.7520745275871065,0.49243874070346655,5
1.0854376201795286,-0.7283589929996965,2
0.4608687822268118,0.23137025507377657,2
0.8667286233532738,-0.8626902859448596,2
1.3429588448454084,0.9970880966102201,5
1.4110140188896352,-0.3647504833604407,5
0.6789187105163631,0.556002708070574,5
0.8574170895291976,-0.890897780281488,2
1.2194845387094688,-0.5946732702458379,5
0.750870488673893,-0.6787972144302887,5
-0.0640071677697196,-0.12460880921103512,6
0.06662939993979589,-1.4622935429723785,0
1.0013881548272308,-0.6811717236777904,5
0.01615857562772538,-0.03261919536049017,4
1.1222396556711047,-0.48835174212225196,2
0.28565838532678056,-0.4777594217614215,6
1.3429588448454084,0.9970880966102201,5
1.0904054635765277,-0.5056491115384071,5
0.057570488780274265,0.07489383520342664,6
-0.11771732052632011,-1.5958197595986947,0
1.0416452282333373,0.6619260580545899,5
0.967334085253783,-0.6729438430436699,2
0.7873615391440572,-0.7461812140338945,5
0.1388574210744627,-0.0034747015577752255,2
0.561474244127321,0.42111669797496615,2
0.9308430347836189,-0.6055598434400642,2
0.7528708650148066,0.5383247992927785,2
0.9759367266234146,-0.5150346310932039,5
0.0520070247013682,-1.5499053824498539,2
0.38150169801759515,0.34787932698474167,6
1.2066809494264958,-0.44123433964753883,5
-0.0640071677697196,-0.12460880921103512,6
1.4592479853256395,-0.2664597617595392,5
